20
831 1925
632 684 55
673 502 406
762 524 136
781 796 129
502 19 510
311 677 581
620 457 100
601 725 722
122 698 55
254 251 763
288 1 258
1 762 334
663 304 326
759 807 359
566 345 746
796 536 878
235 190 343
457 540 927
99 445 303
525 46 569
494 440 345
30 471 258
792 361 20
719 470 33
50 333 798
494 492 192
31 117 667
14 506 908
615 186 218
574 649 169
749 378 560
57 581 508
604 263 354
180 43 113
377 783 669
585 191 919
422 687 745
517 557 585
658 448 323
60 478 117
547 467 246
396 160 679
405 734 498
185 696 181
718 33 544
42 712 201
81 55 797
232 678 721
190 1 402
620 278 538
809 602 610
712 609 598
159 790 447
289 41 367
702 71 897
78 82 523
295 610 286
562 433 545
562 661 140
12 605 491
600 774 604
136 770 207
299 338 991
544 238 314
599 240 700
635 822 272
466 186 40
425 613 822
363 21 803
20 658 533
556 257 256
271 337 330
670 541 856
621 656 394
691 127 467
338 754 417
354 713 795
756 784 958
271 277 639
487 609 453
373 576 490
403 311 278
10 434 121
427 585 574
1 264 381
766 465 660
403 686 197
594 573 234
196 165 140
361 552 362
308 164 504
356 71 588
381 377 913
197 234 144
392 399 54
783 246 599
234 173 28
649 682 525
131 199 817
216 275 114
756 476 608
824 197 354
680 154 33
142 417 646
753 380 35
637 329 746
508 444 562
59 755 960
525 125 454
498 428 139
464 718 708
522 361 748
152 1 288
561 605 267
93 581 371
460 333 936
678 492 167
298 107 658
471 249 367
357 150 755
761 739 988
238 212 8
682 284 398
300 224 69
664 740 434
796 214 145
728 619 572
732 369 404
347 398 67
160 34 538
789 100 808
267 354 725
350 750 38
653 696 109
81 763 897
235 634 85
625 102 22
752 113 137
145 300 747
357 176 914
322 16 154
644 519 68
548 703 669
252 500 267
343 290 994
349 50 948
734 565 976
382 581 411
680 789 662
542 448 404
686 485 800
590 647 729
326 624 343
392 250 508
673 462 222
93 554 95
289 446 451
562 813 23
775 661 561
760 201 871
787 538 206
120 178 831
626 337 593
684 724 46
464 384 823
306 797 149
242 730 656
794 720 794
143 458 645
445 510 809
630 58 319
637 453 854
121 31 158
598 790 232
708 786 501
322 432 60
126 131 1000
782 488 91
356 764 749
305 399 902
141 19 163
211 806 857
10 316 786
312 508 936
615 329 212
296 311 508
472 589 133
790 683 439
231 681 157
131 698 121
568 7 542
701 622 532
728 560 81
439 88 357
156 245 750
600 462 472
619 364 613
485 48 925
76 50 176
292 48 4
606 454 895
637 158 948
776 264 364
645 320 959
217 14 194
791 622 625
562 386 102
454 648 719
65 803 591
224 716 956
396 510 23
716 271 854
214 301 207
214 4 427
550 529 488
558 661 847
726 576 571
256 648 83
747 518 375
484 527 188
59 377 644
498 489 181
545 753 860
732 709 596
688 158 216
102 21 838
270 472 834
157 592 702
802 244 161
699 128 882
434 479 479
581 790 676
410 456 897
29 95 389
21 160 659
195 86 586
431 548 515
713 221 805
468 448 8
524 635 2
14 203 589
601 564 825
703 126 588
780 318 973
503 99 279
429 19 58
187 475 899
128 376 952
711 164 683
610 369 248
636 383 601
673 450 337
695 96 130
289 554 159
729 135 565
782 204 160
807 686 352
781 88 774
153 275 867
457 405 758
680 157 353
764 706 607
391 476 128
387 650 500
400 621 103
392 794 349
600 109 686
748 349 148
803 422 341
746 86 165
313 470 569
686 340 807
120 706 931
669 7 850
512 689 795
564 343 410
265 64 68
171 739 464
589 400 685
162 359 562
388 449 129
698 805 184
471 339 985
554 153 878
631 572 908
727 497 290
443 460 747
449 236 32
361 620 441
826 504 648
57 604 318
183 353 408
428 786 898
681 380 59
497 292 349
613 38 33
324 509 779
775 21 750
607 90 310
814 138 160
219 515 961
171 686 86
10 367 783
464 292 21
66 303 362
778 335 269
288 318 935
43 524 212
353 754 708
358 573 965
588 415 984
152 167 555
339 383 206
740 426 523
593 28 670
244 76 908
714 815 61
586 352 948
697 748 865
794 1 923
61 224 179
331 672 895
116 529 279
174 624 320
735 261 482
770 79 590
197 272 699
616 728 601
525 408 572
447 772 463
547 368 740
309 32 943
759 334 876
694 183 837
218 84 878
55 123 172
423 792 995
619 95 208
481 640 779
155 366 985
446 295 967
801 386 272
475 740 394
304 457 45
512 173 118
109 54 701
245 270 115
63 237 477
644 340 619
184 478 625
802 140 384
242 12 259
24 42 64
302 807 343
670 647 498
251 239 817
232 783 540
316 311 227
780 364 42
678 312 679
710 534 955
115 457 576
544 653 812
431 648 62
748 16 526
374 700 84
104 364 151
115 105 572
725 474 14
165 308 405
279 14 8
250 117 880
384 630 327
513 780 591
50 801 130
29 116 48
492 302 656
490 81 382
214 462 257
578 649 374
209 550 1000
387 243 13
532 155 297
212 710 291
222 239 22
486 418 230
435 324 114
793 456 878
331 23 982
466 597 932
262 505 397
175 759 354
22 590 456
328 177 76
413 796 227
113 174 484
336 542 599
407 610 492
271 151 619
489 689 208
79 109 796
790 465 550
177 341 930
602 672 229
615 156 793
770 639 576
453 490 107
247 643 581
271 715 928
74 806 724
622 36 765
664 490 43
284 14 881
207 190 972
419 412 648
137 641 319
402 401 989
401 447 194
766 753 841
539 597 119
605 474 450
298 149 118
296 59 265
91 718 240
186 721 923
132 8 853
618 629 232
785 377 714
36 138 821
104 734 434
490 581 818
148 3 49
52 68 346
729 479 217
123 361 911
97 242 272
523 815 865
342 494 168
805 339 881
644 755 35
203 325 944
823 576 430
761 641 792
198 20 398
48 88 174
146 182 455
463 696 32
780 648 827
95 205 378
772 621 572
795 209 480
825 672 332
739 814 539
387 799 719
502 253 561
332 146 110
426 437 925
31 613 142
474 345 476
569 294 730
539 646 383
777 420 521
38 645 808
105 583 961
794 639 62
565 287 686
589 704 914
487 90 623
647 302 696
103 233 11
825 324 768
447 573 698
495 496 144
697 128 103
135 177 697
161 430 330
663 415 429
227 547 578
620 516 515
678 418 221
643 799 216
600 613 264
82 122 18
450 753 787
677 117 424
72 65 176
776 258 514
293 565 871
204 683 623
256 5 531
172 735 249
202 540 736
45 588 279
207 638 646
339 602 546
719 538 973
93 225 523
710 200 508
791 730 584
152 421 766
662 48 349
553 395 25
357 797 559
73 462 225
77 443 500
77 508 975
167 239 195
311 811 172
119 233 603
766 178 555
303 290 449
309 12 292
787 467 144
538 439 624
237 667 168
510 186 576
793 223 284
64 348 429
131 665 107
473 275 606
492 44 80
558 559 795
521 701 35
31 149 995
251 751 739
600 30 94
21 268 221
540 376 682
486 71 21
634 449 922
188 687 744
451 92 557
2 515 637
443 205 901
380 139 856
24 27 505
174 650 803
651 398 932
662 525 776
670 448 824
520 118 138
266 592 209
277 626 883
538 744 549
397 490 592
505 246 971
801 722 637
245 106 781
258 133 951
547 574 748
1 390 221
259 603 790
30 69 608
344 579 107
521 793 761
370 154 783
561 489 686
416 488 283
530 553 884
70 341 896
818 761 44
524 511 644
88 609 523
759 685 925
259 371 731
730 328 36
21 668 653
497 163 683
762 33 536
455 630 885
33 594 238
441 820 383
203 53 651
348 373 638
754 817 158
730 306 109
645 721 777
209 477 441
623 18 957
821 772 134
484 299 654
728 631 753
190 639 303
709 380 994
196 438 907
139 229 934
284 706 431
817 148 881
417 287 215
134 370 828
11 556 628
791 366 917
743 160 182
367 392 525
225 604 349
263 692 906
251 21 741
152 306 896
567 403 281
60 546 131
761 265 148
810 665 887
482 334 40
518 371 714
801 697 249
21 614 722
301 821 382
318 653 272
480 670 259
229 637 326
508 460 994
419 355 698
291 495 382
503 310 933
202 475 97
482 790 890
768 553 96
154 190 598
116 298 793
375 91 510
74 650 473
543 743 569
629 310 628
633 254 572
100 776 908
505 127 821
459 315 686
825 545 266
346 490 41
234 351 271
195 346 767
318 773 393
715 124 105
115 399 502
468 23 5
140 563 638
246 310 460
83 36 448
2 436 546
485 745 769
466 503 504
811 504 368
529 92 65
677 487 509
76 302 134
157 793 486
781 729 381
230 554 557
460 441 893
348 349 69
713 556 484
375 802 32
661 728 790
279 654 41
451 182 285
473 457 126
743 431 383
492 245 20
599 641 659
259 175 411
619 53 873
758 641 895
663 400 913
536 79 554
748 569 433
702 746 274
227 515 908
179 25 309
295 782 965
3 173 87
134 611 892
150 112 508
265 797 446
202 182 254
244 197 235
597 488 87
760 77 764
672 76 822
259 1 771
10 4 743
584 153 325
297 760 483
565 10 379
200 59 214
237 394 405
412 599 821
598 263 689
561 482 292
821 511 228
83 528 858
679 600 803
584 411 880
576 823 47
127 209 75
387 171 166
134 552 913
774 636 565
213 791 273
24 436 553
3 561 928
406 280 774
607 133 609
354 350 320
606 593 987
557 92 700
635 183 272
424 400 854
395 684 85
679 304 483
395 247 379
33 470 568
259 821 233
325 575 287
451 645 892
557 545 621
393 315 510
215 535 615
743 481 919
433 296 753
238 229 157
667 147 752
519 46 818
798 427 676
127 256 39
230 291 984
101 139 921
227 807 279
311 628 390
51 55 249
122 703 514
761 388 971
777 417 223
303 36 112
374 411 967
624 193 422
171 759 600
326 299 751
489 757 128
403 573 717
427 184 751
279 539 353
646 552 176
77 636 358
9 411 135
676 208 464
168 503 896
116 132 83
567 168 242
12 513 952
533 496 191
56 291 460
157 321 360
39 81 618
516 243 539
49 597 604
64 718 666
685 700 143
304 316 291
97 499 984
720 757 395
359 319 297
485 581 597
576 57 153
421 235 667
797 452 307
777 191 342
592 64 880
32 309 653
273 672 332
709 455 792
75 289 171
775 89 119
453 149 675
462 403 809
353 296 746
552 378 735
293 426 174
116 334 190
593 471 152
737 654 901
261 333 758
200 472 94
190 234 48
239 549 380
326 770 538
739 357 578
406 470 871
246 202 53
275 646 848
586 207 864
496 243 411
180 151 218
263 483 952
335 113 973
318 557 925
707 95 796
760 340 12
732 545 919
107 730 597
479 763 323
613 652 713
695 28 648
813 642 83
567 150 103
435 130 252
43 199 876
192 490 375
811 527 913
375 411 322
721 258 188
217 718 308
682 461 163
455 578 853
193 497 724
811 414 642
814 238 89
206 303 517
275 29 699
379 798 819
538 642 200
519 319 116
656 515 328
365 146 716
398 191 4
300 355 682
238 25 120
696 544 348
624 694 781
56 199 247
561 296 859
643 132 635
127 451 944
92 562 604
796 801 963
463 24 66
582 394 419
175 394 805
375 109 41
374 267 270
644 233 640
739 23 47
332 30 135
137 144 991
39 494 697
66 402 299
202 380 499
17 256 575
372 801 357
75 510 937
24 629 13
632 699 900
771 208 652
321 730 648
617 444 375
250 546 192
183 524 374
70 233 351
440 455 578
504 392 681
354 603 679
822 548 747
395 326 793
224 567 815
388 787 80
825 459 74
160 241 412
323 573 418
569 161 669
155 623 246
201 367 253
228 2 929
4 421 489
243 785 255
148 563 465
655 174 497
14 634 505
171 804 219
618 153 717
318 87 736
223 720 11
649 671 288
380 379 327
74 32 600
246 39 631
411 111 791
67 704 464
533 526 415
127 40 122
578 663 390
785 111 966
559 477 26
254 795 456
660 38 221
572 61 918
699 300 297
361 726 551
192 232 594
747 711 488
590 414 359
452 24 810
598 295 337
665 470 813
814 99 487
474 186 78
685 533 408
214 418 143
2 541 589
708 616 195
702 539 111
678 152 802
260 137 852
777 558 809
361 80 149
8 773 113
99 71 261
295 324 959
566 478 489
256 408 89
152 794 798
821 742 179
642 65 603
595 762 473
428 356 129
221 607 326
498 417 813
264 614 200
54 271 835
341 430 630
515 518 250
230 484 542
329 284 906
197 578 399
618 633 174
709 3 132
781 789 67
11 322 46
205 362 543
500 693 320
451 245 356
744 591 146
71 758 873
232 361 209
230 27 659
356 663 323
819 487 989
392 358 449
540 385 615
427 32 616
821 443 302
292 650 561
395 291 616
492 253 516
823 90 791
291 571 19
8 591 225
769 149 875
528 282 328
557 23 539
406 508 237
465 157 876
187 385 103
196 413 989
650 768 623
236 809 675
746 445 292
627 567 383
712 406 740
790 343 420
792 75 283
551 53 451
207 332 520
287 45 779
685 458 571
780 444 358
445 366 524
137 764 707
212 614 83
218 203 962
171 36 249
712 104 971
197 754 645
818 394 515
390 164 873
357 105 423
348 778 538
295 7 439
808 145 348
320 704 677
80 822 787
25 739 590
508 608 784
36 264 431
130 352 422
364 4 841
469 279 492
25 102 501
574 206 467
805 367 72
502 76 37
3 31 561
543 539 706
456 574 459
480 2 944
121 145 97
466 238 922
536 822 721
762 292 793
818 773 721
424 640 619
613 637 260
642 774 949
428 685 199
343 781 401
355 399 955
180 170 985
201 624 810
138 577 56
788 319 322
216 743 150
261 708 550
250 660 793
464 223 825
429 582 17
824 790 173
276 21 36
544 65 273
118 162 984
505 451 434
350 28 41
534 500 271
679 591 561
802 342 320
33 495 158
569 472 142
365 161 21
135 90 652
627 666 226
248 279 939
424 275 471
342 185 900
513 210 285
170 18 933
373 777 921
493 285 358
477 397 653
331 759 694
306 573 258
821 556 313
717 8 61
816 112 214
732 479 836
805 707 990
97 628 510
658 168 323
103 421 579
159 470 617
657 613 346
784 52 586
418 219 537
814 638 396
767 593 45
457 553 604
824 477 480
504 490 564
479 418 757
620 126 763
21 717 97
689 151 916
16 460 282
522 39 739
174 730 765
233 158 919
59 628 946
483 159 335
238 706 198
378 498 899
125 30 878
567 412 481
698 82 791
469 779 441
573 534 125
385 378 331
663 85 251
676 598 909
210 319 363
442 548 257
604 647 26
186 534 616
202 27 207
358 53 326
378 183 637
337 16 111
67 44 247
816 357 137
126 823 987
818 702 786
308 822 355
241 85 751
760 717 827
101 722 162
458 685 210
468 265 794
332 152 522
513 815 756
810 581 975
432 300 945
788 404 54
480 383 533
286 62 221
677 176 509
395 595 937
519 634 160
667 536 45
455 258 889
768 343 772
287 490 108
378 95 896
153 750 1000
460 25 406
711 12 711
540 128 663
639 588 907
434 493 751
543 150 210
748 428 689
627 724 29
447 492 664
554 774 351
527 819 344
610 436 622
816 477 545
575 51 324
585 115 400
655 796 870
552 475 859
202 569 134
95 295 650
115 761 516
710 289 642
819 326 886
68 503 942
46 605 143
679 480 707
101 303 417
278 589 49
54 530 989
175 640 546
345 689 412
507 629 828
115 302 336
822 469 214
768 683 26
416 534 448
701 579 506
25 651 226
241 345 406
790 712 317
762 233 59
697 715 470
528 824 804
381 28 625
471 137 889
507 504 888
335 514 742
266 622 231
771 198 227
789 802 773
207 814 955
220 766 554
264 551 543
391 179 611
398 188 129
424 817 70
497 659 887
441 26 686
735 482 306
249 640 706
150 407 690
411 724 964
98 385 986
335 87 936
148 433 526
667 651 990
104 660 21
611 198 210
796 498 582
364 723 467
660 776 95
686 644 821
213 240 497
65 716 264
790 603 716
422 143 443
296 595 850
769 198 440
191 343 575
533 548 366
575 725 256
491 202 89
435 36 678
299 588 479
96 25 331
806 102 200
162 23 759
502 778 571
335 562 725
593 250 534
441 538 992
180 587 234
862 1779
289 625 618
579 415 267
145 113 825
495 499 618
660 392 953
37 696 960
557 200 473
718 360 52
283 797 401
148 252 578
521 707 981
195 701 922
820 769 863
242 321 669
104 624 783
615 456 811
602 164 197
775 102 447
234 600 501
861 253 542
510 153 218
648 624 900
166 617 932
355 107 157
618 268 374
81 14 135
197 744 152
471 821 739
354 533 195
334 465 7
25 804 697
658 127 366
459 151 121
208 609 410
541 173 152
519 95 141
7 578 893
231 649 467
770 317 239
288 273 968
388 501 465
135 647 527
538 384 435
21 769 328
56 373 282
806 262 881
338 414 382
325 285 239
797 485 37
811 345 260
398 374 1
491 842 285
360 704 380
163 701 182
134 218 925
740 690 543
299 519 983
497 651 498
426 538 242
266 818 868
392 225 969
164 18 717
434 380 666
57 638 696
238 128 756
815 19 28
526 650 308
192 621 624
515 541 49
850 154 39
42 630 205
521 754 756
604 248 689
8 399 256
739 128 554
667 757 265
122 125 670
656 13 169
736 7 119
789 136 259
848 587 252
763 774 242
703 580 753
801 142 953
371 182 692
286 23 862
113 229 819
79 448 265
510 44 201
564 391 928
318 634 438
521 560 537
705 644 284
561 82 225
39 632 746
536 367 307
715 54 254
665 180 222
689 88 89
63 374 226
649 653 793
52 762 299
463 205 778
276 811 348
53 440 728
461 169 5
809 306 136
9 373 389
822 770 27
170 357 222
159 406 750
50 75 741
136 129 120
691 168 616
244 23 142
781 506 455
90 78 248
251 499 183
37 402 51
510 768 379
118 15 485
794 671 798
676 805 997
61 352 561
485 770 912
639 525 800
502 50 964
114 851 3
465 581 54
681 626 428
814 167 548
194 91 12
522 54 180
690 18 873
824 670 68
432 162 510
741 724 252
347 417 988
786 513 378
834 806 220
138 646 346
387 473 726
241 791 988
39 782 188
149 461 309
797 529 974
713 796 783
718 742 976
532 801 934
620 477 821
193 45 169
717 395 382
186 754 808
461 751 509
40 598 236
796 117 861
485 138 41
703 284 612
841 113 156
620 216 394
561 780 993
586 423 798
605 108 520
596 134 153
441 86 124
489 202 487
42 152 448
91 23 617
371 19 931
34 680 151
93 477 688
538 512 440
357 734 856
676 790 998
543 577 767
280 165 204
156 688 86
18 301 566
849 171 765
291 273 790
476 575 573
6 808 604
648 385 169
700 75 222
512 606 252
778 718 668
515 556 226
569 823 73
224 271 215
741 233 541
61 538 945
470 107 956
401 594 866
584 95 514
54 806 785
749 685 820
175 261 574
765 378 407
223 520 238
10 580 966
530 586 829
673 739 290
103 772 594
474 40 651
509 70 812
772 80 981
699 586 249
725 295 13
760 721 953
714 22 345
384 216 599
332 136 885
616 171 632
44 699 671
91 776 688
220 483 418
368 672 607
482 130 399
366 162 548
638 719 14
443 820 757
358 64 691
55 598 578
9 154 431
326 533 688
640 320 75
806 418 365
862 345 693
712 265 874
125 61 176
636 774 477
657 581 491
412 772 34
90 271 222
291 552 243
659 341 473
278 596 90
102 389 520
198 30 327
574 358 499
608 731 285
630 410 563
794 323 162
21 385 600
222 768 954
383 212 546
367 373 918
402 535 56
580 449 385
395 177 989
423 355 277
744 9 720
416 405 811
646 14 722
38 89 420
310 145 138
560 35 228
778 556 527
243 835 140
468 723 82
250 133 121
101 64 537
35 840 222
777 80 992
669 251 227
570 253 591
820 18 644
32 680 750
3 125 134
293 61 713
476 255 311
254 215 24
136 452 992
650 65 302
309 559 300
623 265 731
819 409 649
490 270 578
764 844 915
738 201 592
468 56 94
848 646 310
435 350 786
25 214 863
316 393 370
712 155 423
33 94 816
841 318 962
731 181 350
829 102 251
612 401 939
573 670 512
734 440 334
433 186 254
375 813 630
721 294 124
280 534 208
530 374 468
725 467 145
122 571 421
810 573 848
708 164 464
372 598 252
248 251 171
468 315 811
361 280 601
698 764 184
277 284 277
686 105 236
6 284 753
100 62 55
689 16 892
44 390 194
258 53 372
265 407 823
289 520 816
418 371 746
317 593 157
303 480 546
290 112 768
33 414 950
225 312 593
654 808 691
66 396 271
312 588 672
468 544 906
794 859 324
72 745 940
519 507 814
857 618 714
669 741 974
783 698 420
53 772 531
717 276 354
115 336 371
231 9 287
805 564 947
95 589 927
365 78 527
507 370 780
271 545 142
7 482 577
622 106 987
440 465 861
791 175 852
711 57 82
822 341 161
631 411 784
531 786 221
154 75 391
600 473 922
529 212 16
381 481 873
335 420 823
686 427 822
145 491 363
670 208 115
37 671 135
201 437 57
537 23 11
32 310 283
200 570 756
65 304 228
741 63 918
239 478 684
596 765 434
358 389 223
306 645 885
4 26 747
792 414 585
528 91 16
501 189 336
407 856 515
96 766 155
839 320 108
469 358 935
569 803 961
146 571 460
437 620 238
573 245 203
216 174 26
226 21 593
519 680 185
539 65 25
759 247 921
444 781 98
841 226 266
387 131 818
714 688 31
66 263 97
303 779 602
275 842 175
393 55 479
478 847 296
460 267 492
574 639 737
376 130 408
662 82 917
163 298 819
454 652 672
469 519 442
318 566 528
363 698 457
211 312 648
287 368 181
576 394 340
249 169 647
190 6 473
860 34 912
499 181 903
143 98 982
530 117 141
650 13 641
92 548 846
429 449 983
301 373 721
808 566 433
242 389 867
561 672 623
187 539 189
100 245 328
303 502 173
605 842 736
654 337 850
357 746 235
481 239 731
619 617 736
753 479 463
148 416 344
56 467 677
647 407 290
518 373 40
219 37 950
584 360 899
350 493 512
258 398 453
176 616 39
294 689 103
798 774 314
818 12 209
357 268 863
395 374 936
154 232 6
270 468 837
30 128 111
160 125 316
17 559 990
651 239 604
296 841 440
88 20 310
342 317 217
212 67 269
760 383 370
58 138 529
27 769 559
800 521 598
477 502 299
637 502 581
448 707 173
506 353 88
741 659 311
340 300 668
358 577 831
312 739 858
120 195 868
159 6 834
814 219 903
489 124 842
721 486 110
104 192 65
170 456 866
45 418 647
286 443 703
44 831 86
107 406 585
358 773 420
597 612 573
324 765 453
581 462 758
482 535 100
269 184 638
715 262 778
11 792 273
91 89 432
315 277 909
249 352 597
424 204 116
391 237 139
221 528 580
777 724 541
651 61 14
676 771 173
151 325 7
640 565 89
74 82 656
612 116 989
22 55 421
105 834 746
362 410 86
73 525 533
76 764 255
387 239 347
260 202 896
657 840 940
576 786 474
560 17 140
709 224 624
512 378 233
357 303 910
610 189 565
774 649 204
559 100 58
54 62 542
833 169 534
517 457 115
657 201 347
174 627 749
442 232 710
511 106 14
101 797 700
214 722 390
409 94 846
766 694 318
203 556 813
473 95 229
158 742 902
68 377 179
713 478 808
371 149 520
179 172 553
678 267 54
312 850 314
122 366 453
488 31 478
552 707 26
388 797 695
234 24 353
860 413 319
43 760 413
317 94 252
828 98 899
359 779 823
836 682 553
687 120 646
643 753 676
744 304 45
353 630 584
334 842 875
306 841 647
760 2 821
61 328 945
210 115 991
570 298 813
785 289 242
44 758 292
250 228 847
667 198 258
39 380 239
612 818 177
547 456 991
68 142 167
760 673 436
533 443 730
76 290 740
620 28 746
644 240 992
154 519 81
542 595 201
172 385 527
103 361 377
197 798 469
718 715 540
204 715 875
862 146 934
336 510 329
173 114 122
367 736 384
15 303 562
699 594 685
235 428 826
152 602 252
632 105 71
349 662 65
507 108 762
782 316 936
856 365 896
285 760 748
95 377 601
834 780 225
319 150 511
807 17 841
92 374 262
400 35 958
484 496 577
168 412 65
440 279 620
754 477 93
399 118 110
527 607 321
632 859 512
108 171 498
353 41 627
57 535 494
468 503 432
131 723 486
13 819 369
730 379 786
34 416 382
6 120 377
147 391 910
68 594 543
79 726 598
733 233 295
390 13 984
174 670 689
481 238 779
587 333 824
616 249 623
407 72 264
270 685 655
7 116 94
59 331 812
778 175 47
441 332 267
462 479 64
560 228 49
222 845 113
523 310 794
419 101 428
485 650 135
774 819 724
157 27 966
779 374 98
829 749 642
618 70 382
801 558 780
835 832 948
214 8 723
278 677 185
689 156 797
641 441 802
5 656 178
497 176 511
217 797 522
373 480 520
346 32 342
701 352 645
324 300 493
41 222 439
789 801 983
816 230 298
764 827 357
680 241 577
304 630 585
52 773 174
368 851 594
686 843 867
74 324 147
430 98 497
315 690 314
374 854 254
355 661 319
806 510 442
57 374 411
462 400 631
137 240 937
15 559 833
324 305 146
433 83 617
588 764 323
259 638 535
594 767 7
1 800 539
844 835 204
428 136 676
463 756 195
484 224 729
779 801 277
175 379 58
304 817 769
607 362 731
200 148 841
4 840 925
74 273 806
529 217 17
174 750 76
859 103 83
4 177 50
455 112 371
438 346 334
525 499 870
521 322 354
248 592 271
140 121 609
708 673 39
691 124 566
461 302 900
533 814 369
54 392 941
99 161 545
73 353 807
723 36 156
471 65 806
494 4 104
18 757 462
361 461 344
490 336 341
637 94 61
45 787 401
197 108 190
350 682 567
224 454 369
193 23 666
743 153 517
362 441 972
770 835 523
503 613 868
469 195 281
3 641 894
258 465 342
252 503 275
753 623 736
280 740 677
233 694 826
122 786 415
139 526 94
667 192 296
238 264 332
495 578 922
827 66 857
728 1 920
266 518 649
840 168 387
55 134 801
104 520 112
695 357 441
485 671 420
341 148 452
561 224 193
775 774 237
680 46 980
548 539 431
647 844 27
619 83 283
60 362 204
13 842 521
532 672 791
157 126 672
92 748 711
291 426 225
303 423 196
165 459 400
269 513 799
444 262 243
496 5 844
503 317 835
319 139 921
622 837 93
229 564 683
724 580 506
250 380 566
812 542 74
443 523 613
301 490 899
828 691 753
588 645 876
306 778 234
263 779 901
227 728 783
335 527 375
322 80 113
255 837 140
204 817 310
572 240 429
553 179 434
758 152 501
235 321 12
700 293 58
549 670 941
799 385 207
98 205 379
245 335 966
33 746 280
241 123 363
179 288 433
259 129 294
25 470 376
627 491 725
81 252 543
440 676 800
826 320 447
295 507 941
521 640 603
653 451 652
706 326 361
610 615 611
145 362 352
599 405 354
144 718 406
707 544 888
463 537 928
209 300 804
647 734 529
454 663 13
611 492 612
222 418 347
313 219 521
58 434 706
27 528 738
862 300 821
255 815 887
25 236 146
659 700 310
261 120 830
176 152 458
453 385 612
85 702 941
731 103 547
426 492 394
199 16 198
356 68 489
675 91 46
574 158 71
621 312 889
240 777 651
367 693 16
343 772 411
51 600 321
661 839 396
475 525 456
525 650 342
591 342 578
604 428 374
694 794 623
799 261 620
158 75 532
521 601 745
317 566 342
414 679 497
127 611 262
784 35 144
258 607 741
835 456 436
44 772 638
191 175 57
169 488 790
99 604 560
48 615 497
857 652 638
471 591 294
822 861 536
486 699 296
500 391 93
304 360 231
567 591 531
215 400 707
574 231 807
142 642 254
610 183 2
565 775 480
109 386 177
672 155 160
679 506 15
412 583 409
175 349 431
565 317 402
41 800 834
532 720 52
137 456 282
263 790 247
326 837 618
28 585 221
371 83 75
7 747 96
122 612 908
818 160 217
406 41 25
156 558 879
749 334 67
289 373 667
180 211 139
312 136 574
582 378 819
140 436 163
547 535 677
415 278 658
505 529 562
13 493 661
831 108 771
327 699 585
369 476 309
425 529 931
452 633 568
454 313 24
75 613 76
837 13 743
702 280 10
330 59 339
11 231 240
457 462 142
109 720 558
775 751 577
390 673 699
130 836 499
72 13 500
577 164 907
236 811 700
65 326 973
362 117 794
769 747 912
132 575 140
755 151 204
843 187 45
610 550 420
477 267 444
367 509 838
784 92 156
349 743 244
429 470 327
227 370 511
610 65 4
684 546 218
840 734 540
389 346 947
487 815 597
451 423 590
330 206 727
545 32 228
779 529 987
251 519 471
383 175 228
311 579 870
581 205 137
240 582 423
103 29 798
311 643 326
175 411 767
846 71 167
639 219 471
147 77 431
232 380 322
213 211 612
834 662 553
429 168 698
103 117 86
591 77 421
707 248 870
145 88 263
378 205 896
28 78 87
199 189 522
266 54 901
332 26 755
311 393 660
417 560 531
121 8 1000
858 168 152
97 384 937
480 689 604
691 763 955
327 794 757
100 561 769
140 330 488
748 815 208
553 213 930
434 49 290
137 525 866
675 291 711
526 583 415
451 186 483
497 207 573
747 478 291
518 174 345
175 306 953
213 141 569
682 471 890
272 151 38
779 685 641
155 160 838
347 338 220
208 843 559
198 434 736
69 522 774
355 562 665
827 397 131
766 810 54
314 501 838
405 652 66
713 550 38
686 532 962
660 633 153
728 637 783
661 569 87
220 563 451
423 694 912
663 601 258
635 226 359
221 840 808
198 518 541
743 64 33
27 298 153
69 397 252
120 793 545
316 544 428
500 591 998
654 11 577
76 842 586
492 833 17
308 360 560
34 196 361
143 2 437
59 401 810
142 207 377
828 564 493
797 167 335
238 857 862
223 780 260
749 850 461
39 342 61
441 753 872
227 716 198
137 384 257
98 730 505
646 298 60
455 278 578
638 810 510
135 87 655
253 675 160
822 238 733
546 530 652
684 346 790
320 209 313
773 823 11
168 383 76
82 46 158
287 209 284
176 517 984
673 110 836
649 365 603
730 736 88
433 272 417
29 404 644
523 2 367
798 197 327
621 732 241
27 324 45
739 551 51
830 836 97
296 821 180
502 859 997
796 377 587
321 113 948
615 252 341
537 100 38
788 706 352
651 689 122
297 257 268
461 767 29
490 615 893
479 9 959
430 75 358
829 320 655
187 722 270
276 25 407
45 680 968
310 587 8
700 739 480
341 351 568
762 240 595
238 768 578
92 583 432
505 846 442
527 378 694
598 687 960
471 239 851
533 179 363
9 738 187
281 157 378
60 469 489
495 814 273
26 344 175
138 734 135
792 132 518
151 457 286
605 134 126
409 111 690
151 838 678
489 480 49
187 407 428
155 189 965
566 500 912
203 651 938
668 532 85
664 603 899
88 529 528
44 684 422
725 545 661
598 297 844
289 577 401
608 53 951
160 607 177
704 770 691
196 523 534
699 796 281
808 800 78
356 348 346
587 129 540
514 48 464
270 130 731
397 557 148
644 491 222
188 169 311
726 256 808
775 600 860
815 417 101
601 403 566
231 587 453
822 501 804
821 486 241
464 473 485
234 251 39
