18
842 897
525 521 -342
628 573 493
653 357 -839
642 471 84
465 65 -781
28 220 73
125 730 -727
223 752 934
167 813 -682
574 88 -706
543 697 511
560 221 808
185 89 -664
291 522 850
795 451 27
574 146 790
781 145 -678
111 25 853
86 5 434
403 227 541
443 333 -614
720 137 -390
632 399 225
519 557 649
400 86 985
336 873 105
703 486 661
611 441 398
746 65 -838
300 54 -56
47 309 -11
864 115 101
403 226 -396
18 212 644
755 86 557
346 430 -380
386 33 576
305 384 -545
609 349 -708
583 504 -356
59 453 -156
787 500 -460
770 679 -732
251 624 -237
218 598 162
417 364 -67
548 758 787
209 663 -458
348 6 86
666 622 457
106 171 79
13 464 -636
415 300 864
418 816 315
684 253 596
75 357 -48
457 733 239
29 128 138
358 816 343
477 506 85
409 133 -787
55 106 829
319 42 -792
727 304 -776
297 836 51
349 56 380
619 696 678
90 158 975
535 108 943
691 811 -17
93 294 380
411 339 478
447 388 869
803 8 116
527 328 -433
655 847 -697
627 581 522
640 148 511
795 598 -324
602 644 -831
193 852 987
372 314 -836
665 297 655
253 645 948
89 593 -571
852 525 952
359 812 -105
279 530 804
188 377 325
393 529 457
605 501 623
533 850 -688
18 218 -278
302 349 -66
742 849 -827
735 790 -276
432 766 -768
590 440 62
389 169 -370
661 212 -717
726 497 -850
842 280 -442
107 545 -435
830 745 746
269 668 453
562 635 922
540 251 890
733 555 -302
713 177 318
429 358 -701
288 764 -870
418 203 -13
46 164 416
472 630 -855
699 10 17
254 395 -238
835 117 513
480 471 888
4 686 996
505 127 665
107 342 -162
726 563 -33
632 321 -692
273 239 50
677 346 819
587 823 956
501 630 568
306 227 -29
24 481 205
821 870 -763
630 55 879
716 605 801
14 218 -753
262 434 282
440 394 -99
234 762 -896
150 563 -422
78 331 753
411 517 283
62 465 -299
141 368 -176
286 495 -983
608 216 -957
787 710 328
868 2 -992
164 523 808
853 88 243
637 373 336
428 821 -265
155 585 492
694 512 -335
363 251 -622
314 88 987
328 262 -223
285 156 -980
365 309 -150
3 644 106
806 144 -595
528 474 -70
300 198 -245
144 520 751
598 138 465
166 12 -695
572 866 359
380 771 -426
755 838 -407
822 857 -359
812 627 307
714 736 -522
654 481 88
381 649 -76
304 726 293
612 592 -868
113 816 -598
815 486 263
643 294 -371
45 33 -741
161 454 129
793 615 787
728 878 -374
810 283 -519
290 462 83
323 50 -328
658 626 -204
67 405 -555
96 619 602
93 325 -627
671 361 -759
64 571 178
603 60 -264
232 486 916
444 285 918
629 117 666
815 377 413
168 836 148
554 587 962
174 689 839
803 838 -646
878 461 -545
590 387 809
582 601 98
128 622 -373
160 92 -78
185 568 149
450 354 333
444 758 82
229 725 721
678 541 801
480 719 24
516 542 773
12 255 -735
116 671 -28
439 550 546
35 396 -381
291 29 61
426 161 -659
360 293 166
280 789 -259
517 787 -137
529 324 469
39 690 345
756 781 662
176 65 187
655 628 -694
861 871 246
454 732 -710
709 10 -246
713 342 836
505 835 40
593 876 -589
142 669 -449
97 692 -559
497 271 661
674 675 497
62 550 -313
754 436 -464
775 331 -309
663 280 -419
133 822 881
340 59 69
826 692 234
272 791 263
830 373 -527
838 688 789
408 121 299
849 172 380
121 426 -229
649 832 413
80 237 -46
77 381 33
322 664 574
688 218 195
219 693 828
216 796 -914
154 734 -444
735 256 686
243 485 -597
630 866 152
173 496 -484
617 496 0
320 231 32
101 314 -592
742 384 874
219 335 -881
162 441 -713
858 521 -705
738 65 -927
431 231 -537
252 521 -305
491 35 512
90 588 -274
32 653 872
766 753 211
589 228 101
308 823 -764
534 734 370
471 331 222
229 62 -824
807 654 -489
813 200 -65
23 394 940
272 666 -615
669 553 678
330 256 819
354 147 -479
95 428 -460
509 1 -425
57 470 -159
355 589 -169
253 845 407
246 124 -232
677 758 964
319 370 52
827 603 -776
15 241 -468
723 20 -947
665 430 838
480 848 950
245 691 523
212 122 -432
405 878 -790
528 384 -473
705 840 261
484 25 -195
669 369 -363
359 171 -594
380 597 -214
276 323 745
318 749 -976
104 291 23
788 524 -101
714 407 -87
629 442 -190
504 381 806
153 829 570
871 804 838
639 707 448
828 457 -344
335 3 -602
180 752 765
306 201 -206
428 714 -690
159 836 -910
514 297 390
183 847 669
485 787 -855
419 133 -635
622 768 25
83 658 -31
391 28 518
260 299 -481
276 461 -356
523 697 948
232 34 -589
635 825 -650
213 392 62
871 428 370
552 305 414
731 417 -189
110 611 -212
35 296 -432
217 731 897
319 271 -67
210 283 223
820 136 953
5 178 -275
396 640 539
19 672 -100
76 360 32
261 526 -750
493 314 -122
579 863 -958
807 46 -12
647 820 -139
441 572 156
416 51 -448
140 251 -168
822 622 -113
675 273 -134
585 197 202
696 126 368
515 54 4
448 481 237
653 469 -934
36 144 -720
874 473 -796
276 186 818
22 91 653
459 713 -339
440 802 -673
815 321 -202
56 830 -996
855 297 -839
122 329 -858
69 598 -944
714 746 -307
112 136 -812
698 278 320
206 384 754
592 753 612
639 11 -933
852 104 -685
107 163 -551
544 32 584
601 464 -204
557 21 -4
33 13 -695
251 674 -631
68 572 701
151 654 906
61 536 306
517 424 951
607 511 -98
673 384 -529
133 356 -639
563 181 -199
456 543 -49
452 550 599
500 695 -794
605 603 -552
560 562 -861
375 610 510
424 221 -135
755 733 -361
569 699 -666
391 279 854
533 806 -939
748 316 941
135 43 348
715 187 -554
462 697 -673
754 38 -981
194 687 -991
631 615 -371
765 93 844
15 478 401
451 199 866
14 355 -2
787 564 -960
517 148 -818
319 30 -997
296 557 -605
314 292 759
561 494 -624
199 803 -81
873 153 -386
652 848 759
397 416 -50
178 497 137
599 85 745
700 69 -35
381 737 -654
85 573 -158
353 223 869
621 305 661
58 73 -601
546 385 -452
69 330 156
381 275 20
290 288 -637
481 480 726
752 558 -65
45 186 185
693 566 -69
703 399 -677
591 148 654
92 653 -844
554 251 -224
318 373 -557
873 746 -4
369 547 204
22 448 443
656 339 291
44 832 -852
869 810 -871
832 23 994
317 486 -709
198 632 864
420 190 -143
422 198 712
464 105 929
113 799 545
688 439 330
722 394 95
395 676 29
405 362 -956
183 738 245
25 211 -950
810 407 476
677 729 -560
872 759 829
31 802 -442
20 300 896
33 491 997
428 619 41
161 154 -200
489 738 -332
770 217 275
762 666 -922
332 554 -851
52 782 -812
343 529 -647
182 121 350
832 645 -745
385 279 799
81 379 -120
611 796 258
631 561 -2
282 358 -541
57 312 -645
249 52 -720
586 428 576
199 381 -369
175 659 -807
203 589 -670
533 567 698
414 401 -215
84 311 -316
627 593 93
571 555 456
102 357 -439
760 665 182
760 829 566
212 120 125
62 288 101
392 500 -215
258 596 -628
671 180 424
223 72 483
639 27 22
479 601 -799
648 787 570
130 371 375
839 159 251
101 310 871
293 32 -248
34 417 27
649 772 844
399 623 -456
377 354 -24
793 318 547
489 373 531
582 722 455
162 430 -806
874 621 781
830 578 357
368 192 502
281 790 274
186 297 58
344 517 -410
203 798 959
310 550 -933
641 76 -8
315 530 15
822 474 -317
739 763 -758
802 475 879
500 649 442
131 727 -127
130 323 926
244 61 -520
725 571 76
117 260 423
491 125 16
676 523 884
733 553 -188
74 657 -610
771 595 354
41 347 321
385 685 688
780 94 707
670 872 -994
631 729 -659
790 755 492
143 161 207
864 616 -15
45 483 -380
156 445 829
560 36 639
873 510 457
478 21 -908
454 187 128
581 734 799
843 816 -51
166 391 -390
506 627 -168
270 345 568
231 324 417
563 107 933
449 41 923
188 771 703
797 636 -454
543 605 -488
507 742 -740
837 704 991
825 478 -230
199 635 -872
527 207 363
371 352 31
579 595 -559
635 480 -380
671 61 118
754 515 -669
867 435 -201
738 138 -250
57 632 115
250 233 -39
701 696 472
461 295 523
172 647 291
513 128 747
828 361 55
571 440 932
581 754 582
28 612 313
786 529 879
116 717 274
445 650 245
672 168 132
751 527 749
770 759 631
208 367 -382
455 258 30
499 151 -549
657 69 856
503 642 -814
372 591 482
371 166 -153
268 94 505
238 312 -810
713 848 566
830 340 943
810 306 413
552 709 -552
589 358 -357
281 404 -347
210 340 -403
58 265 11
624 779 704
517 534 -672
400 471 -431
712 819 -628
300 523 613
173 741 -511
286 276 785
232 463 124
697 451 565
602 149 66
635 491 589
75 453 403
149 369 305
131 859 690
329 518 562
380 138 645
39 863 585
589 65 961
733 839 -531
602 473 56
76 635 -898
380 444 543
597 39 712
253 826 257
185 632 -167
73 780 900
152 875 -799
522 848 -696
130 807 595
4 817 -106
245 39 -97
638 172 426
758 693 -645
104 94 -226
450 661 304
476 627 -481
22 455 564
427 255 -374
371 163 -341
740 120 -497
312 692 -816
38 727 -813
229 819 -889
800 881
297 373 330
103 521 -689
545 363 597
784 753 444
91 775 -474
736 418 -880
767 302 746
503 222 839
14 204 801
699 7 503
330 308 -311
603 775 178
675 298 926
316 667 -179
163 719 943
788 561 54
174 412 -694
794 396 -857
437 496 499
141 160 71
670 164 410
208 57 -940
93 710 593
686 552 -328
553 752 -534
757 176 863
697 490 -834
456 329 333
199 191 595
528 786 -549
773 304 -760
258 392 431
710 377 922
403 534 -487
719 645 -583
118 202 -328
11 160 -628
646 236 -295
60 355 579
715 167 -391
740 480 200
684 702 435
740 331 -410
182 181 568
537 740 -494
428 678 -141
404 149 375
668 349 101
663 389 790
684 720 -541
447 129 -842
727 266 350
585 660 689
445 164 -489
248 431 -507
691 144 -366
617 753 763
793 155 -512
210 276 572
381 253 -323
777 737 -97
289 153 313
350 150 -760
131 89 -783
519 791 795
789 354 420
394 202 524
545 641 -253
227 681 434
210 32 -863
47 340 -253
491 659 -765
122 381 -389
617 229 714
609 98 81
762 228 -399
437 373 854
289 624 324
704 250 100
770 465 -426
128 737 -866
137 99 267
691 784 677
43 793 -179
39 620 866
280 529 538
190 300 636
86 761 -835
444 253 924
779 720 619
562 136 239
396 620 798
209 786 -544
757 589 886
770 10 750
444 767 608
337 439 969
707 413 -908
541 667 -756
172 661 454
244 283 -275
597 308 -785
312 120 -840
116 262 568
689 371 887
389 240 -223
6 354 -773
597 697 -606
528 573 -139
659 206 -346
464 32 908
100 221 744
387 739 -930
200 68 -579
580 597 -284
689 630 -251
724 782 369
79 339 -462
261 125 -716
474 399 -712
776 714 813
248 269 -227
16 250 791
165 178 832
10 52 -813
121 190 -451
673 6 820
642 178 -559
341 276 -862
224 716 -892
243 527 -808
9 250 82
663 766 -317
442 356 105
565 403 652
430 555 -347
36 660 -394
708 706 -779
524 750 -506
485 266 -160
61 364 680
746 632 76
647 212 999
268 348 25
797 567 -393
621 322 -468
767 582 486
31 181 -607
407 454 -898
753 186 -765
565 362 965
302 317 80
137 655 -34
389 797 159
232 376 -40
704 292 864
311 136 276
460 50 -342
448 64 -174
55 366 14
173 376 -905
128 473 267
411 428 73
350 215 672
412 745 -719
609 344 -96
409 577 196
359 23 -696
375 744 834
448 525 964
360 151 -942
372 409 -197
147 656 613
703 220 996
71 654 -216
107 309 869
69 719 506
373 606 -662
109 477 -622
160 62 314
138 272 -509
327 668 34
607 478 -663
208 194 -570
161 173 520
506 36 -379
155 715 -536
32 379 722
185 160 -331
79 58 146
188 762 -129
504 379 636
358 695 81
397 431 -389
363 448 609
664 324 211
716 121 -111
87 253 547
636 344 187
545 594 -745
146 659 -852
64 427 757
797 420 857
62 285 310
69 233 160
396 42 236
137 481 346
30 361 -764
99 438 -781
793 372 -114
274 404 714
482 317 72
292 659 -551
494 605 -301
176 56 778
592 245 254
3 74 -427
559 773 -303
42 777 -197
87 180 -239
717 247 -787
744 38 -300
702 631 235
627 260 -743
280 65 -738
704 281 220
736 132 113
631 10 488
10 321 -738
717 747 282
709 145 -917
576 495 826
251 711 231
150 684 -828
13 373 826
698 604 813
398 773 -467
524 203 -410
213 176 145
603 635 -496
667 189 969
727 111 -720
431 316 245
149 9 726
589 779 -671
714 164 134
734 284 -381
319 129 -138
561 418 -636
65 454 -762
608 304 56
146 117 -521
741 391 -293
9 781 -993
582 151 -580
141 44 966
694 780 -215
757 245 224
219 739 114
352 399 -684
257 638 93
159 794 -338
542 101 -695
715 94 552
406 104 -220
352 573 190
786 544 124
529 259 -957
254 362 -982
83 536 671
712 278 571
380 57 -8
484 229 714
41 441 -698
27 218 -580
270 706 83
683 748 382
460 202 723
772 23 804
277 222 504
122 599 -476
269 659 44
750 455 826
471 528 902
11 124 -476
765 702 -391
102 33 453
2 272 696
219 227 858
378 672 -131
106 654 -520
34 664 -937
166 520 91
80 415 86
142 10 872
318 81 727
453 426 735
452 29 -841
550 396 931
597 530 208
700 130 -801
709 5 454
598 142 358
50 18 471
490 119 -397
371 413 -143
343 292 469
475 152 -188
471 729 -232
274 597 186
205 712 -728
496 519 -533
45 177 577
270 577 -813
383 546 984
448 238 -915
48 568 923
138 275 358
348 363 646
239 104 -897
273 85 76
666 257 181
144 756 127
201 523 893
19 453 957
114 340 -854
210 159 410
105 253 -23
6 777 -311
602 763 252
460 279 -611
621 787 133
234 349 416
197 573 -445
406 547 -932
633 626 475
102 660 911
503 279 -907
293 434 -569
533 386 -884
432 411 428
157 618 -492
310 639 -235
63 775 542
217 532 -460
536 408 -247
38 715 -612
323 593 252
141 80 -140
460 123 441
672 635 575
148 379 -471
371 197 -883
41 570 -115
654 702 322
702 452 -842
456 438 -392
117 668 -953
317 763 433
623 479 -288
557 428 386
44 297 696
657 682 458
797 104 -105
657 143 -200
155 16 142
16 694 -104
581 373 992
579 271 -795
741 528 -37
432 403 -540
206 542 782
787 83 -846
615 272 -806
480 646 864
477 357 -339
583 171 -804
232 36 -771
70 214 567
317 594 -646
534 250 -320
398 234 -180
532 290 85
63 568 -469
756 109 -906
543 260 582
638 484 888
662 750 -857
768 589 758
315 798 86
669 291 775
342 584 647
751 98 -837
794 61 931
432 419 -611
427 513 238
439 791 -984
310 683 -600
290 739 -905
782 179 980
745 347 -68
519 425 595
502 693 -165
190 42 491
269 209 -162
36 799 -352
799 235 -960
597 539 -369
401 702 -327
4 253 -342
781 768 41
129 4 -346
476 270 938
18 338 -807
747 88 -864
706 757 -123
774 620 172
760 351 653
603 714 580
751 714 -635
335 25 119
382 469 417
647 361 -905
61 586 441
614 410 -218
783 658 -544
441 723 660
397 526 825
263 276 -794
750 797 -805
443 437 936
448 663 839
520 95 -63
757 185 -99
501 764 -338
387 676 -301
138 132 -110
175 167 539
648 201 -688
713 664 -971
386 303 -900
630 154 -365
188 376 939
717 577 709
58 307 539
366 436 264
518 632 931
791 50 -364
115 434 -308
456 258 509
454 317 956
178 549 -347
202 360 -346
337 179 967
588 158 950
176 578 373
422 592 -934
14 219 146
574 499 -986
366 756 998
68 686 653
615 359 562
778 274 -909
281 757 75
171 757 -226
667 327 353
664 105 594
220 559 -643
715 435 36
277 481 98
537 145 191
659 295 544
88 475 -791
682 267 -202
246 199 -915
180 438 -55
308 538 -718
155 499 -97
536 270 -752
793 160 103
633 594 951
625 743 351
362 641 -966
113 331 368
583 375 -513
228 504 582
636 589 4
372 793 811
180 350 949
679 498 -636
177 785 968
584 663 670
657 607 -564
44 667 91
611 56 -779
100 127 990
476 571 296
609 683 668
662 364 809
260 295 -678
564 62 -483
603 92 111
662 787 -495
146 91 -630
161 598 984
428 320 730
316 93 -536
702 791 -149
89 611 -382
322 551 -502
28 534 627
600 437 -488
691 315 698
243 244 -146
165 105 -381
795 432 -464
216 517 -976
189 653 531
332 68 151
185 109 -365
182 317 -969
292 136 -797
458 707 411
156 191 -282
65 80 701
131 779 684
335 602 -238
547 180 556
228 26 786
76 691 323
124 92 862
404 645 -649
159 358 -895
135 318 95
649 83 685
27 728 -5
262 566 -878
438 175 -896
600 243 -802
670 466 574
581 474 -188
787 750 -655
600 78 -704
92 135 -47
291 342 -844
711 645 574
439 44 -672
516 298 243
592 406 -351
754 245 -554
555 249 629
583 235 -362
418 10 862
14 729 -818
598 570 698
366 303 -138
595 263 410
559 474 -986
757 372 509
800 70 -464
252 690 -353
300 279 436
264 654 588
278 431 76
363 296 -625
485 550 336
597 570 -711
274 314 -688
199 479 491
161 728 586
614 667 -12
477 432 327
493 485 489
745 482 -17
509 32 472
122 92 -931
511 563 714
702 611 -7
148 372 -95
608 356 -447
212 393 308
622 162 -615
587 387 -707
402 333 377
266 108 873
317 143 -840
423 327 317
606 462 343
305 737 -998
124 119 -64
605 649 -453
531 256 -599
159 177 884
132 228 451
774 483 151
74 396 -948
759 138 330
284 91 402
336 471 -466
189 773 647
116 682 -184
725 785 102
177 424 1
103 210 399
375 538 -670
668 649 687
140 512 81
413 292 -454
237 145 876
181 604 0
276 776 -195
431 97 -37
557 748 406
76 296 954
136 483 -260
580 195 378
758 408 109
645 371 -240
613 385 223
793 763 726
498 535 8
767 410 -582
199 724 458
322 364 -225
45 245 -653
570 461 380
72 757 -500
151 782 486
23 444 -606
39 771 735
413 651 195
794 121 -16
441 644 -541
371 533 537
714 194 405
635 290 503
150 410 6
621 5 937
378 629 -76
506 91 -449
381 524 -583
335 45 -242
140 721 -276
30 711 -120
192 565 -401
68 562 637
156 91 -519
507 632 950
596 179 -554
544 514 -126
728 537 -287
293 30 -296
740 308 -109
299 123 432
178 623 -200
449 254 939
437 494 318
503 642 935
137 387 792
268 679 340
156 687 -985
539 35 -971
559 358 433
12 320 -730
80 275 -806
642 577 -951
203 72 732
269 437 -141
753 623 827
526 152 66
492 253 -956
629 784 -737
626 142 -561
93 99 -964
128 237 257
679 698 -43
428 291 -12
567 408 -462
735 216 -460
513 316 537
386 503 897
64 549 -197
459 468 987
271 377 -370
143 12 -252
250 237 -144
328 87 761
323 345 -214
33 701 497
428 180 258
558 290 173
477 473 866
633 152 -12
162 339 214
132 570 -852
154 414 696
249 12 19
407 448 -223
701 412 473
667 741 -343
555 448 -639
266 498 179
541 780 -479
238 497 -888
614 389 -17
779 475 -329
445 408 859
780 23 255
173 486 -712
315 694 745
579 220 454
130 560 398
682 776 956
64 219 381
94 393 -687
510 123 842
469 327 490
181 279 867
272 115 -432
405 75 355
447 62 -50
605 233 -468
357 406 -164
422 78 -224
439 115 55
698 244 745
676 719 -599
270 313 780
558 613 -796
457 636 -700
391 237 341
26 324 -681
659 388 787
624 498 -249
741 438 357
407 162 978
87 106 588
716 784 714
391 522 -82
780 201 -37
551 113 -179
662 748 -89
296 679 172
676 231 -734
780 9 -731
418 233 -388
64 385 -455
706 212 806
356 78 15
238 759 537
378 456 -83
718 68 100
105 572 861
52 92 -806
228 128 -466
647 158 758
739 593 216
434 3 464
572 320 490
659 423 447
417 765 -374
654 626 697
581 400 414
178 23 -874
528 497 -159
191 160 148
489 730 831
584 256 -763
134 456 -172
34 731 -24
173 580 592
493 786 -307
257 327 589
105 177 970
585 173 -926
151 720 283
1 108 -470
295 663 120
83 329 472
579 294 955
64 633 405
216 650 -309
147 670 417
292 275 873
488 296 484
24 23 -260
568 445 196
172 85 967
65 708 -141
152 285 716
222 114 577
71 171 916
273 254 -258
622 64 255
182 728 21
377 12 153
353 606 -943
435 154 -589
155 55 407
492 719 701
407 74 571
761 6 830
262 272 -359
29 730 67
36 653 685
15 791 422
558 785 -893
155 462 -807
520 771 -385
433 655 488
762 138 860
271 636 -643
436 773 -324
377 604 -794
28 71 901
532 83 715
637 666 128
428 118 -734
559 481 250
65 577 377
512 211 285
781 760 376
719 266 301
485 116 -552
161 139 923
656 654 359
696 98 -658
705 13 -693
684 697 513
199 301 -265
699 641 -408
340 513 -711
20 199 -992
376 560 -801
341 697 369
180 595 -788
222 621 -689
599 298 877
436 234 -668
550 498 -933
738 187 -499
15 210 -964
335 355 -476
370 648 -408
381 469 595
222 77 270
81 405 298
199 324 -218
355 715 620
481 348 -473
584 290 732
688 46 -708
302 343 323
163 186 -657
147 7 -916
481 157 -673
650 73 -372
74 281 342
459 382 585
778 478 733
574 164 645
560 491 821
361 2 -562
650 326 -550
409 417 944
6 267 847
267 283 580
755 310 324
592 389 -75
306 296 98
281 445 -905
391 293 977
90 159 -987
98 419 760
248 324 -466
633 565 -148
275 282 989
310 630 -722
519 222 -808
134 652 -829
580 335 -510
968 940
298 39 -263
5 322 -753
176 723 797
29 588 -409
177 203 -707
174 240 -404
386 792 -770
40 246 -926
169 329 44
14 322 156
542 932 -488
479 695 740
435 325 401
333 710 593
747 231 609
398 372 836
209 325 554
217 333 53
51 939 90
952 420 -411
234 871 -572
400 608 -260
677 359 255
527 654 -435
54 833 372
669 880 -714
159 131 394
438 255 217
223 930 45
193 328 130
942 573 -599
106 73 258
896 503 -332
97 937 263
296 353 80
12 56 232
821 522 718
174 569 -918
111 825 -932
809 799 -770
813 50 224
268 13 -721
912 403 71
259 537 -29
718 492 502
848 362 -541
670 538 206
159 956 -888
877 541 -28
855 830 120
840 184 639
568 444 756
722 346 -155
428 58 -146
258 808 -857
849 753 -743
87 114 698
626 968 -949
797 875 244
851 728 489
862 752 -834
426 546 520
735 645 -538
323 643 598
657 292 585
61 430 165
744 562 -117
638 224 176
458 101 436
395 459 274
710 57 438
120 652 306
420 50 533
721 451 336
665 327 -643
560 488 -596
758 719 -514
262 530 73
165 965 221
102 334 115
110 106 -80
570 340 -737
612 323 -886
148 21 -614
765 480 -337
728 686 149
258 203 471
358 287 -734
679 415 -907
538 363 481
675 518 -876
366 294 -791
47 739 347
342 714 -438
551 411 -794
656 927 535
647 135 -399
488 174 240
959 905 -466
324 474 548
856 852 28
661 614 787
945 157 -579
754 344 294
669 953 755
636 179 -252
121 199 179
592 604 445
827 459 -300
760 703 -732
802 397 -365
949 924 727
176 906 -466
124 736 -748
333 322 242
614 282 -449
187 284 670
20 98 324
779 75 969
826 412 -534
706 729 674
558 533 200
503 815 -588
866 613 166
520 171 57
494 291 -120
795 661 -764
143 730 287
737 423 836
746 541 -566
340 54 -397
52 438 101
34 951 -556
142 145 313
778 903 728
282 129 -830
532 670 -222
447 619 -675
684 29 -799
175 940 276
627 71 4
237 102 -160
228 769 -261
440 205 106
411 698 134
484 794 -218
105 350 -420
292 483 657
968 832 314
294 364 -743
878 213 -969
494 655 -251
118 712 40
786 139 -413
653 660 335
685 724 242
879 453 -112
856 709 -348
527 926 654
80 108 -104
789 18 182
811 813 803
251 545 -640
828 383 588
812 809 -72
153 357 -780
89 16 77
306 454 -66
49 946 -198
232 53 -737
103 73 -636
685 30 380
1 554 -557
747 923 957
68 919 -947
348 749 973
490 48 796
569 173 810
239 34 -94
915 710 837
638 540 919
33 662 -595
692 959 94
26 637 122
558 695 411
789 577 -251
809 803 654
266 352 -230
26 341 -177
786 54 -807
379 742 -549
823 136 -633
390 869 132
557 573 48
345 363 288
338 111 687
345 187 -38
771 396 935
154 381 -680
564 608 -925
850 875 355
905 666 38
586 718 280
671 470 836
598 759 -500
550 471 274
561 458 83
192 84 5
227 66 122
369 553 -774
114 471 -77
197 356 224
889 322 407
215 321 -153
247 365 739
610 681 652
591 494 491
590 214 -292
596 364 896
263 466 -960
27 965 451
751 266 -349
507 654 -734
42 847 -413
394 822 -787
142 235 298
960 299 -509
599 919 298
414 294 -263
462 288 -844
740 520 724
670 20 465
696 359 -540
168 513 663
374 22 -937
88 186 698
556 252 -329
318 932 -566
211 799 963
16 806 -378
814 26 -193
752 154 175
89 150 -719
348 530 -521
808 678 -364
778 282 -988
196 804 466
206 43 -132
792 852 -300
229 590 76
164 296 568
894 732 -457
809 725 -684
291 56 96
25 99 617
614 688 -768
569 794 381
866 228 -760
631 814 122
911 691 -425
767 573 362
367 921 -519
742 695 597
127 632 -121
562 475 584
253 659 730
944 25 -966
64 872 -786
349 746 -212
143 193 -962
102 908 696
412 306 -698
904 157 382
22 534 594
504 857 278
912 459 891
840 667 -789
54 24 434
530 188 917
636 88 526
209 459 -289
17 110 453
877 315 -169
864 401 -658
877 613 796
927 677 367
841 488 340
526 11 -240
968 490 -828
532 875 -220
6 603 382
173 61 116
116 533 636
896 339 635
45 11 -403
264 933 683
31 201 854
22 115 465
626 916 -695
473 750 521
327 829 611
167 10 -892
761 413 87
880 787 -414
309 433 493
310 421 -383
848 717 50
259 162 560
319 708 -375
16 753 -808
523 266 945
284 126 811
892 271 793
174 501 63
109 856 934
731 828 753
629 712 -116
463 240 294
91 519 -570
281 362 -246
843 880 -367
298 431 703
849 204 -472
12 541 597
258 480 780
103 306 -737
554 867 -368
377 509 -977
469 376 343
86 188 -421
932 214 -472
548 722 -700
925 36 788
233 273 -57
549 787 -233
396 642 100
157 632 902
424 89 239
427 872 769
894 731 704
485 805 -985
319 875 377
506 847 851
945 72 466
365 708 421
957 811 656
399 760 -589
781 787 809
467 657 -801
562 44 -817
274 91 936
344 712 70
78 703 -716
154 7 -458
371 18 -311
266 837 -992
834 665 -457
418 899 -404
635 258 -163
664 510 243
429 80 -853
677 18 -787
261 913 172
456 88 269
864 388 330
211 777 639
516 258 403
885 245 -116
529 340 -678
695 463 -790
448 157 947
252 537 682
12 805 660
835 4 343
299 541 11
796 78 439
803 257 -821
507 679 -652
534 255 -154
861 782 261
579 922 182
286 36 -858
800 872 -139
296 290 -144
251 466 775
724 272 487
384 702 -1000
46 165 -161
552 787 -836
935 441 79
542 339 -751
280 790 125
214 783 -750
329 925 223
306 255 9
869 961 -683
3 507 -922
950 927 -902
540 14 -508
172 621 378
895 795 -820
545 403 943
662 637 -263
708 847 -58
729 432 -309
906 649 409
879 496 74
630 631 489
155 343 -724
55 54 -64
111 175 -639
575 725 -780
73 60 842
751 961 916
383 394 -784
220 436 914
246 378 563
296 42 -342
463 941 -917
150 665 -429
312 803 -243
884 91 -214
224 952 -563
386 292 -925
31 425 715
100 264 284
495 872 879
684 616 492
483 34 -540
217 513 12
234 781 -514
121 772 -209
934 558 -636
345 202 -667
7 196 731
507 325 301
515 103 -162
453 57 -241
315 126 -84
653 865 -54
29 801 -45
354 512 906
791 489 -800
51 518 -73
300 807 850
14 426 337
945 580 -589
862 882 -517
19 851 -840
156 108 881
818 692 -215
447 416 169
109 670 491
776 181 -893
754 724 -388
770 248 -620
906 843 53
240 917 -486
867 547 137
502 862 -617
134 251 -226
745 317 104
860 547 618
339 655 -523
407 688 319
161 595 -118
498 690 255
949 734 271
43 514 152
686 429 -2
7 934 -860
182 726 -273
468 713 -170
386 801 -378
708 659 -624
591 19 -712
439 275 313
473 267 -606
42 40 -268
575 384 212
113 405 753
827 340 356
80 825 339
80 472 985
83 507 -494
365 321 237
245 739 -156
240 506 223
261 362 464
736 612 -783
465 679 -941
948 147 -407
113 457 487
561 161 -350
795 412 710
550 259 177
490 49 693
833 869 1000
242 24 -756
816 873 918
345 652 -95
756 383 295
752 105 338
624 671 -511
576 876 413
481 300 394
420 691 709
235 332 -382
854 4 73
712 678 -816
551 855 299
638 437 392
803 639 -268
836 490 451
602 770 752
99 234 935
58 146 551
457 762 -989
451 250 96
837 320 -902
468 222 920
103 816 -419
850 422 1000
264 912 -677
622 604 -698
594 763 458
139 259 956
765 886 -380
692 281 804
500 858 -96
963 457 355
430 967 -547
531 771 241
211 565 127
333 214 -750
24 701 626
97 234 -929
205 430 -163
98 162 -551
584 774 -964
932 453 702
581 461 571
249 589 59
951 494 -531
932 887 672
649 557 -934
700 340 -222
335 204 228
746 189 -926
345 556 -943
515 575 22
645 726 649
703 167 753
76 767 -660
742 489 -137
722 648 -663
344 814 158
835 330 731
538 432 365
77 379 -736
442 436 -731
510 617 -175
152 278 -905
947 597 -253
21 746 719
198 246 753
747 58 317
224 681 866
866 547 -84
47 957 -88
213 873 -24
331 764 184
476 642 862
297 672 979
594 287 344
648 232 504
197 238 638
222 392 -87
650 854 -968
505 23 73
190 319 29
700 521 210
204 398 -715
732 825 -666
68 414 864
139 448 -490
508 302 -131
939 220 -635
54 710 -557
815 203 43
42 127 700
189 649 462
505 421 -793
355 101 127
698 946 -336
547 898 136
595 656 47
880 399 -837
384 209 -726
423 12 -706
382 351 -481
730 528 -620
320 685 -452
715 441 381
479 111 -448
790 634 10
201 287 42
374 211 -766
371 878 -65
